sfdc_id	duplicate_count	most_recent_insert	oldest_insert	property_names	property_statuses	short_ids
a01Dn00000HHYBOIA5	2	2024-09-19T16:15:19.000Z	2024-09-17T22:54:17.000Z	"[""South Block Apartments - 18165"",""South Block Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""00f3376a34"",""2f7GmiDRwK""]"
a01Dn00000HHVCRIA5	2	2024-09-19T16:04:17.000Z	2023-06-12T18:39:31.000Z	"[""Perch Denton"",""Perch Denton""]"	"[""DISABLED"",""DISABLED""]"	"[""DosXFQzkdU"",""rFa2eqc3y0""]"
a01Dn00000Lgi2KIAR	2	2024-09-19T15:49:19.000Z	2023-08-14T16:21:29.000Z	"[""Misty Creek Village - 2485"",""Misty Creek Village""]"	"[""ACTIVE"",""DISABLED""]"	"[""57d23d120d"",""1fXS1VuCLp""]"
a01Dn00000HHr5mIAD	2	2024-09-18T22:13:35.000Z	2022-09-30T22:48:35.000Z	"[""St. Lucia Apartment Homes"",""St Lucia""]"	"[""ACTIVE"",""DISABLED""]"	"[""aUNKJr05M4"",""nz3fuShXzS""]"
a01Dn00000HHsG7IAL	3	2024-09-18T19:34:43.000Z	2024-09-17T15:46:02.000Z	"[""Toscana Apartments I - 18165"",""Toscana Apartments II - 18165"",""Toscana Apartment Homes - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""1bf35669b2"",""40bcd42692"",""yeDRiExkS7""]"
a01Dn00000HHSKwIAP	2	2024-09-18T18:42:46.000Z	2024-09-17T22:46:49.000Z	"[""Martingale Apartments - IDV ONLY"",""Martingale Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""FB5pBVzKxM"",""0ee9780872""]"
a01Dn00000HHVybIAH	2	2024-09-18T17:24:00.000Z	2023-12-13T17:46:55.000Z	"[""Preserve Lexington"",""Preserve Lexington""]"	"[""DISABLED"",""DISABLED""]"	"[""LJsTnJhW3v"",""pY7QoQQjuA""]"
a01UL0000044oTlYAI	2	2024-09-18T15:57:56.000Z	2024-02-06T17:41:10.000Z	"[""Accent Suwanee Creek"",""Accent Suwanee Creek""]"	"[""ACTIVE"",""DISABLED""]"	"[""9ZxwTZzXZa"",""owxXnzf2vX""]"
a01Dn00000HHfBcIAL	2	2024-09-18T04:49:53.000Z	2024-09-17T22:39:17.000Z	"[""Bright Leaf at Lakeline - 18165"",""Brightleaf at Lakeline Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""e6016f1ba4"",""DcCEKqWvC0""]"
a01Dn00000HHH36IAH	2	2024-09-17T23:07:29.000Z	2024-09-17T18:07:27.000Z	"[""The Ardea Apartments - 18165"",""The Ardea Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""6b318211b3"",""gjq2uDGKTd""]"
a01Dn00000HHeuNIAT	2	2024-09-17T23:06:14.000Z	2024-09-12T23:27:08.000Z	"[""The Bluffs at Castle Rock Apartments - 18165"",""The Bluffs at Castle Rock Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""3e4afa6dae"",""FQtbzySmqd""]"
a01Dn00000HHfVaIAL	2	2024-09-17T23:05:20.000Z	2024-09-14T00:24:29.000Z	"[""The Carillon Apartments - 18165"",""The Carillon Apartment Residences - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""6934c41a17"",""jossiOwGyX""]"
a01Dn00000HHlA0IAL	2	2024-09-17T23:02:57.000Z	2024-09-16T23:56:02.000Z	"[""The Marqon Martin Apartments - 18165"",""The Marq on Martin Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""8a4831d59f"",""kt2RRhYz7H""]"
a01Dn00000HHlT3IAL	2	2024-09-17T23:02:12.000Z	2024-09-13T00:51:07.000Z	"[""The Metro Apartments - 18165"",""The Metro Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""27c0d6ee89"",""ULtPqH5z2H""]"
a01Dn00000HHthKIAT	2	2024-09-17T22:59:35.000Z	2024-09-17T16:55:20.000Z	"[""The Willows at Printers Park Apartments - 18165"",""The Willows at Printers Park Apartments - IDV Only""]"	"[""ACTIVE"",""DISABLED""]"	"[""1bd7df6ac6"",""NHyezAnokJ""]"
a01Dn00000HHraQIAT	2	2024-09-17T22:56:17.000Z	2024-09-13T13:30:06.000Z	"[""Summit Riverside Apartments - IDV ONLY"",""Summit Riverside Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""HCEX1iehrZ"",""34ae8a0dc8""]"
a01Dn00000HHrMEIA1	2	2024-09-17T22:55:25.000Z	2024-09-17T16:37:29.000Z	"[""Stoneridge Farms at the Hunt Club Apartments - IDV ONLY"",""Stoneridge Farms at the Hunt Club Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""GJYhaSPEQZ"",""24d986f727""]"
a01Dn00000HHrimIAD	2	2024-09-17T22:55:21.000Z	2024-09-17T05:22:18.000Z	"[""Tria Apartments - 18165"",""Tria Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""3b385afd3b"",""DnQE2Zmt7X""]"
a01UL00000BP7CrYAL	2	2024-09-17T22:52:43.000Z	2024-09-17T20:30:26.000Z	"[""Sanctuary Apartments - 18165"",""Sanctuary Apartments - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""697902c072"",""NiV35frwJR""]"
a01Dn00000HHVwmIAH	2	2024-09-17T22:51:10.000Z	2024-09-16T18:45:40.000Z	"[""Pratt Park Apartments - IDV ONLY"",""Pratt Park Apartments - 18165""]"	"[""DISABLED"",""DISABLED""]"	"[""2fHkVSALR6"",""d8a8eb8b8b""]"
a01Dn00000HHVStIAP	2	2024-09-17T22:50:04.000Z	2024-09-17T16:14:41.000Z	"[""Pavilions on Central Apartments - IDV ONLY"",""Pavilionson Central Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""vCg8E6Zo55"",""9f28bed0ff""]"
a01Dn00000HHTuOIAX	2	2024-09-17T22:49:15.000Z	2024-09-16T18:39:34.000Z	"[""Olin Fields Apartments - IDV ONLY"",""Olin Fields Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""UHJTqLw4Gw"",""b9774cc243""]"
a01Dn00000HHU5WIAX	2	2024-09-17T22:48:28.000Z	2024-09-17T18:16:45.000Z	"[""Oaks of Kyle Apartments - 18165"",""Oaks of Kyle Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""90d479c64f"",""DvcfsKCrHr""]"
a01Dn00000HHlJMIA1	2	2024-09-17T22:47:36.000Z	2024-09-17T19:38:54.000Z	"[""Merchants Walk Apartments - IDV ONLY"",""Merchants Walk Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""X4lfo9aKFu"",""8c45b682b8""]"
a01Dn00000HHivGIAT	2	2024-09-17T22:45:07.000Z	2024-09-17T17:13:29.000Z	"[""Hamptons at Woodland Pointe - IDV ONLY"",""Hamptons at Woodland Pointe - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""32I8001LHc"",""299de4d430""]"
a01Dn00000HHMTWIA5	2	2024-09-17T22:44:22.000Z	2024-09-17T17:54:46.000Z	"[""Element 170 Apartments - IDV ONLY"",""Element 170 Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""kmbGWOihLK"",""eca7bb39af""]"
a01Dn00000HHLW6IAP	2	2024-09-17T22:43:33.000Z	2024-09-17T16:23:59.000Z	"[""Crossroads at the Gulch Apartments - 18165"",""Crossroads at the Gulch Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""dc84dcc613"",""Q32Y2cp1kO""]"
a01Dn00000HHgDhIAL	2	2024-09-17T22:42:39.000Z	2024-09-16T21:59:52.000Z	"[""Citizen & Oake Apartments - 18165"",""Citizen & Oake Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""8917d7868c"",""80FGLtV4cd""]"
a01Dn00000HHg5kIAD	2	2024-09-17T22:41:00.000Z	2024-09-17T18:37:48.000Z	"[""Charter Club Apartments - IDV ONLY"",""Charter Club Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""MAPog6mDXj"",""d5ecd9b5a9""]"
a01Dn00000HHeh8IAD	2	2024-09-17T22:37:26.000Z	2024-09-17T19:20:39.000Z	"[""Beaumont Grand Apartment Homes - IDV ONLY"",""Beaumont Grand Apartment Homes - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""PSqlM9hNTg"",""b6c017a017""]"
a01Dn00000HHHNzIAP	2	2024-09-17T22:36:28.000Z	2024-09-15T22:15:38.000Z	"[""Augusta Apartments - 18165"",""Augusta Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""ebba4e1b2b"",""4n3ElGlRZZ""]"
a01Dn00000HHGm0IAH	2	2024-09-17T22:35:34.000Z	2024-09-14T20:15:48.000Z	"[""Arbor Creek Apartments - IDV ONLY"",""Arbor Creek Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""m0w46XyKzN"",""8989a02e8e""]"
a01Dn00000HHGb1IAH	2	2024-09-17T22:34:29.000Z	2024-09-16T21:57:38.000Z	"[""Anthology Apartments - 18165"",""Anthology Apartments - IDV ONLY""]"	"[""ACTIVE"",""DISABLED""]"	"[""eff99fbd33"",""I3nv0kcBqN""]"
a01Dn00000HHFwqIAH	2	2024-09-17T22:33:43.000Z	2024-09-17T18:52:17.000Z	"[""624 Yale Apartments - IDV ONLY"",""624 Yale Apartments - 18165""]"	"[""DISABLED"",""ACTIVE""]"	"[""lx4Ybl2Hph"",""48d872aa70""]"
a01Dn00000HHvDUIA1	3	2024-09-17T21:14:56.000Z	2023-07-26T02:57:30.000Z	"[""Tides at Cheyenne"",""Tides at Cheyenne"",""Tides at Cheyenne""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""XgP9sCBH4u"",""Ynt4K8Lst2"",""FPrETSiofI""]"
a01Dn00000HHswXIAT	2	2024-09-17T16:29:03.000Z	2023-09-14T18:17:08.000Z	"[""Villas of Castleton"",""The Villas of Castleton Apartments - 2485""]"	"[""DISABLED"",""ACTIVE""]"	"[""MCG3DbM01U"",""c7a9b3214c""]"
a01Dn00000HJ222IAD	2	2024-09-16T22:55:04.000Z	2024-02-22T17:14:20.000Z	"[""333 Water"",""333 Water - 16407""]"	"[""ACTIVE"",""DISABLED""]"	"[""dtETiKlAzb"",""9b8b2daa09""]"
a01Dn00000HHdevIAD	2	2024-09-16T20:10:39.000Z	2023-09-14T18:20:19.000Z	"[""520 Park Avenue - 2485"",""520 Park Ave""]"	"[""ACTIVE"",""DISABLED""]"	"[""18c25c2643"",""rqswY8hO4N""]"
a01Dn00000HHe0fIAD	2	2024-09-16T14:46:33.000Z	2024-06-28T08:57:34.000Z	"[""Alexandria Apartments-503-9397d8d7-13f6-4000-a9e6-8b648cb52752"",""Alexandria-1994-fcbfb5bb-c9b7-48d9-8d56-d5c7872331b2""]"	"[""ACTIVE"",""ACTIVE""]"	"[""68b3b6e1ad"",""b588b3dfb2""]"
a01Dn00000HHhzDIAT	2	2024-09-16T12:56:55.000Z	2023-08-01T15:50:42.000Z	"[""The Fitzgerald - 2485"",""The Fitzgerald at UB Midtown""]"	"[""ACTIVE"",""DISABLED""]"	"[""080a7164f2"",""XTOqUYAPj3""]"
a01Dn00000HHa80IAD	2	2024-09-16T01:26:22.000Z	2023-08-14T16:27:44.000Z	"[""Union Flats"",""Union Flats - 2485""]"	"[""DISABLED"",""ACTIVE""]"	"[""k4mxacopQH"",""17c9752248""]"
a01Dn00000HHkEVIA1	3	2024-09-14T15:05:11.000Z	2023-08-15T22:37:29.000Z	"[""The Landings at Brooks City-Base - Guarantor"",""The Landings at Brooks City-Base"",""Landings at Brooks City Base""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""66a293e51d"",""97e9aabb00"",""ZDZfDE56XT""]"
a01UL000006zb5EYAQ	2	2024-09-12T17:22:04.000Z	2023-05-26T18:17:43.000Z	"[""River House Apartments"",""River House Apartments - 2485""]"	"[""DISABLED"",""DISABLED""]"	"[""ZEaFLE9S1g"",""db863f4305""]"
a01Dn00000HHavDIAT	2	2024-09-12T15:15:10.000Z	2023-12-13T17:42:50.000Z	"[""Emerson Flats - 2485"",""Village at Mills Gap""]"	"[""ACTIVE"",""ACTIVE""]"	"[""d88b5f8eb3"",""e2nURgPgO0""]"
a01Dn00000HHHdYIAX	3	2024-09-11T21:30:27.000Z	2023-11-17T19:35:50.000Z	"[""Aviator West 7th"",""Aviator West 7th"",""Aviator West 7th - Guarantor""]"	"[""ACTIVE"",""DISABLED"",""ACTIVE""]"	"[""457f58a408"",""Vxzh7ZQqNb"",""38bc87f510""]"
a01Dn00000HHSwmIAH	2	2024-09-11T20:46:05.000Z	2023-08-01T15:54:45.000Z	"[""Model Tobacco Lofts - 2485"",""Model Tobacco Lofts""]"	"[""ACTIVE"",""DISABLED""]"	"[""bf2bbba1ae"",""wtp2bnawIr""]"
a01Dn00000HHNajIAH	2	2024-09-11T18:55:41.000Z	2023-08-14T16:43:29.000Z	"[""Fox Building"",""The Fox Building - 2485""]"	"[""DISABLED"",""ACTIVE""]"	"[""Z3Y2PDKpog"",""6643b39326""]"
a01Dn00000HHEsoIAH	2	2024-09-11T18:42:29.000Z	2023-08-14T16:30:45.000Z	"[""101 Ellwood - 2485"",""101 Ellwood - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""506fcf0a88"",""bQVQzTnRF0""]"
a01Dn00000HHjEYIA1	2	2024-09-11T15:39:21.000Z	2023-08-29T19:56:22.000Z	"[""Heath Street Lofts - 2485"",""Heath Street Lofts""]"	"[""ACTIVE"",""DISABLED""]"	"[""aceb39f9cb"",""74QFeKT4j5""]"
a01Dn00000HHOoAIAX	2	2024-09-11T13:40:41.000Z	2023-06-22T21:18:44.000Z	"[""HOHM Highlandtown Apartments"",""HOHM - 2485""]"	"[""DISABLED"",""ACTIVE""]"	"[""OPOk9pfG4Z"",""d00b223d68""]"
a01Dn00000HHihhIAD	2	2024-09-11T12:46:51.000Z	2023-05-26T17:39:53.000Z	"[""The Greens at Schumaker Pond"",""Greens at Schumaker Pond - 2485""]"	"[""DISABLED"",""ACTIVE""]"	"[""cbOh49yn15"",""81009457e5""]"
a01Dn00000HJNxeIAH	2	2024-09-09T21:15:14.000Z	2024-01-11T23:19:09.000Z	"[""The Cottages at Cypress Cay - 16858"",""Cottages at Cypress Cay""]"	"[""ACTIVE"",""DISABLED""]"	"[""d28d11d076"",""U8gPVv891X""]"
a01Dn00000HHeF7IAL	2	2024-09-09T14:55:23.000Z	2023-11-17T19:44:07.000Z	"[""Arya Grove"",""Arya Grove""]"	"[""ACTIVE"",""DISABLED""]"	"[""0deb9bddcf"",""19OOB1UvVJ""]"
a01Dn00000HHGJ9IAP	2	2024-09-08T03:31:15.000Z	2024-06-27T15:28:39.000Z	"[""Addison One15"",""The Addison One15-18721""]"	"[""DISABLED"",""ACTIVE""]"	"[""xWxi29gJxx"",""5e76fcd96d""]"
a01UL000002vCBRYA2	2	2024-09-07T21:55:07.000Z	2024-01-11T22:56:39.000Z	"[""Villas at Old Monrovia"",""The Villas at Old Monrovia - 16858""]"	"[""DISABLED"",""ACTIVE""]"	"[""2buKiDrXjK"",""9bd419b30e""]"
a01Dn00000HHOsQIAX	3	2024-09-07T16:49:57.000Z	2023-11-17T19:30:49.000Z	"[""Heights West 11th"",""Heights West 11th"",""Heights West 11th - Guarantor""]"	"[""ACTIVE"",""DISABLED"",""ACTIVE""]"	"[""22c6e88f95"",""WKStmrN2Ks"",""f933100f57""]"
a01Dn00000HHiK4IAL	2	2024-09-06T20:21:21.000Z	2021-08-16T15:41:40.000Z	"[""Gatehouse on the Green"",""Gatehouse on the Green""]"	"[""ACTIVE"",""DISABLED""]"	"[""6L1iv6y56V"",""Lr7BuGZajK""]"
a01Dn00000HHN78IAH	3	2024-09-06T19:53:22.000Z	2021-07-21T22:35:41.000Z	"[""Fiona"",""Fiona - 18479"",""Fiona""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""wrhYsGsdyl"",""7344db3069"",""q5S1jZ4abU""]"
a01Dn00000HHMrqIAH	2	2024-09-06T19:21:01.000Z	2022-04-29T20:19:53.000Z	"[""Estate"",""Estate""]"	"[""DISABLED"",""DISABLED""]"	"[""uvZuvX4a8Y"",""f9bd5b26da""]"
a01UL000006gT5NYAU	2	2024-09-05T18:24:47.000Z	2024-04-19T16:43:48.000Z	"[""The Cottages at Ingleside"",""The Cottages at Ingleside -16858""]"	"[""DISABLED"",""ACTIVE""]"	"[""ziRVazLR52"",""e915642616""]"
a01Dn00000HHGemIAH	3	2024-09-05T15:57:46.000Z	2023-08-15T21:49:05.000Z	"[""Amara"",""AMARA"",""AMARA - Guarantor""]"	"[""DISABLED"",""ACTIVE"",""ACTIVE""]"	"[""yMpYrkdT8f"",""e0811efdda"",""ed33c30c7f""]"
a01Dn00000HHUhlIAH	3	2024-09-04T23:41:40.000Z	2024-01-04T15:55:32.000Z	"[""The Park at Verona New -15649"",""The Park at Verona - 15649"",""Park at Verona-IDV ONLY""]"	"[""ACTIVE"",""ACTIVE"",""ACTIVE""]"	"[""76f3735c0a"",""80c3f24ad2"",""BJS89cn7ns""]"
a01Dn00000HHq7jIAD	2	2024-09-04T21:47:26.000Z	2023-11-17T19:46:28.000Z	"[""Rosillo Creek Apartments"",""Rosillo Creek""]"	"[""ACTIVE"",""DISABLED""]"	"[""1cdbb50c53"",""IeFvVdC1Jn""]"
a01Dn00000HHbA0IAL	2	2024-09-04T18:45:55.000Z	2022-06-16T19:20:44.000Z	"[""Virage"",""Virage on Memorial - sale fell through never onboarded""]"	"[""DISABLED"",""DISABLED""]"	"[""q1AcBtyuM0"",""3nnSxF3aXn""]"
a01Dn00000HHWJCIA5	2	2024-09-04T18:13:22.000Z	2023-11-17T19:41:05.000Z	"[""Radius on Grove"",""Radius on Grove""]"	"[""ACTIVE"",""DISABLED""]"	"[""9268522408"",""uekFaW6aN6""]"
a01Dn00000HHUhoIAH	2	2024-09-04T17:04:42.000Z	2024-01-04T15:57:51.000Z	"[""The Park at Topaz Tuscana - 15649"",""The Park at Topaz Tuscana-IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""6b47f98a1a"",""zAHiiGuhKR""]"
a01Dn00000HHYpdIAH	3	2024-09-03T22:46:49.000Z	2023-08-15T22:32:21.000Z	"[""Stone Lake - Guarantor"",""Stone Lake"",""Stone Lake""]"	"[""ACTIVE"",""DISABLED"",""ACTIVE""]"	"[""6e84776406"",""1HKsSyeYbG"",""912cbb02c6""]"
a01Dn00000HHLqmIAH	2	2024-08-30T21:33:07.000Z	2022-10-04T13:55:13.000Z	"[""Vera at Fiddyment"",""Cyrene at Fiddyment""]"	"[""ACTIVE"",""DISABLED""]"	"[""lFW67iEvNG"",""0YbZBTyOZT""]"
a01Dn00000HHa0FIAT	2	2024-08-30T19:19:37.000Z	2024-03-20T23:30:23.000Z	"[""Tuscan Highlands"",""Tuscan Highlands""]"	"[""DISABLED"",""ACTIVE""]"	"[""GHKiTlP2Ng"",""GgEUAgHwJN""]"
a01Dn00000HJOHsIAP	9	2024-08-30T17:01:20.000Z	2023-09-14T14:08:44.000Z	"[""Lemon Tree-600-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-500-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-524-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-501-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-527-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-525-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-526-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-502-f308c33b-5865-4f7e-97af-46d35f19eddf"",""Lemon Tree-800-f308c33b-5865-4f7e-97af-46d35f19eddf""]"	"[""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE"",""ACTIVE""]"	"[""8098d7094e"",""e979f75fc4"",""135bc527a3"",""56d112184d"",""7d3820b7bf"",""b67c3813be"",""ad962c5ecb"",""3674a5866c"",""1b946e8083""]"
a01Dn00000HHt3cIAD	2	2024-08-30T16:55:50.000Z	2021-10-14T18:20:21.000Z	"[""The Wall Street Lofts"",""Wall Street Lofts ""]"	"[""ACTIVE"",""DISABLED""]"	"[""5l2uFUnDru"",""5V30klHiVP""]"
a01Dn00000HHpVyIAL	2	2024-08-29T18:07:23.000Z	2023-11-17T19:34:29.000Z	"[""The Residences at 3000 Bardin"",""The Residences at 3000 Bardin""]"	"[""ACTIVE"",""DISABLED""]"	"[""cd78e8e308"",""kvjZS5rDm6""]"
a01Dn00000HHf4iIAD	2	2024-08-28T21:56:01.000Z	2024-08-07T18:27:37.000Z	"[""Halston Waterleigh - 17651"",""Halston Waterleigh""]"	"[""ACTIVE"",""DISABLED""]"	"[""a883ab6fc8"",""MvoXArTC7a""]"
a01Dn00000HHn9gIAD	2	2024-08-28T15:56:29.000Z	2024-01-03T23:05:05.000Z	"[""Park at Rialto II-IDV ONLY"",""The Park at Rialto II New - 15649""]"	"[""ACTIVE"",""ACTIVE""]"	"[""mrbXvLPPBq"",""91d2c4314e""]"
a01Dn00000HHs0OIAT	2	2024-08-27T17:33:40.000Z	2023-03-10T21:04:45.000Z	"[""The Addison at Parkside"",""Addison at Parkside-1059-07616db8-be9c-45cb-84c2-b8277c8dd6af""]"	"[""DISABLED"",""DISABLED""]"	"[""vHKQJXPArn"",""fbf5648d33""]"
a01Dn00000HHNH5IAP	3	2024-08-26T18:45:35.000Z	2022-10-10T15:34:59.000Z	"[""1 Park Central"",""1 Park Central"",""1 Park Central Apartment Homes""]"	"[""DISABLED"",""DISABLED"",""DISABLED""]"	"[""FFlk7EjTit"",""yY8WB5ENcX"",""Z306n3KH3T""]"
a01Dn00000HHWfOIAX	2	2024-08-23T22:17:46.000Z	2023-08-15T19:39:24.000Z	"[""RISE Red Mountain-IDV ONLY"",""RISE Red Mountain - 18068""]"	"[""DISABLED"",""DISABLED""]"	"[""ZZCKyl4Hzr"",""609485861e""]"
a01Dn00000HHLwwIAH	2	2024-08-23T21:17:48.000Z	2023-09-11T14:52:14.000Z	"[""Dolphin Marina"",""Dolphin Marina Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""vRzI3tikLX"",""RUKMkoEoY1""]"
a01Dn00000HHwA8IAL	3	2024-08-23T16:42:46.000Z	2022-11-18T17:24:50.000Z	"[""The Point at Waltham"",""The Wright Apartments - duplicate"",""The Wright Apartments""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""i5tRyNpsCH"",""qA6iqPnElo"",""xCF0xT7IvP""]"
a01Dn00000HHGR7IAP	4	2024-08-22T22:05:10.000Z	2022-03-22T19:33:59.000Z	"[""Hendry"",""Alta NV"",""Alta NV"",""Alta NV""]"	"[""DISABLED"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""1OagYRfZmc"",""uRfG2gIxPA"",""poHBvmZrms"",""KKhqSrLcvt""]"
a01Dn00000HHUhaIAH	2	2024-08-22T17:35:56.000Z	2024-01-04T15:44:52.000Z	"[""Park at Torino-IDV ONLY"",""The Park at Torino - 15649""]"	"[""ACTIVE"",""ACTIVE""]"	"[""cjhQ5AervT"",""a204930fd5""]"
a01Dn00000HHQwlIAH	2	2024-08-22T16:19:20.000Z	2023-03-22T17:50:47.000Z	"[""Windsor West Plano"",""Legacy Square""]"	"[""DISABLED"",""DISABLED""]"	"[""P7MpYZG5Fe"",""HtEot9j5fP""]"
a01UL000006zc38YAA	2	2024-08-22T15:14:44.000Z	2022-05-23T13:49:08.000Z	"[""The Landing at Arroyo"",""The Landing at Arroyo""]"	"[""ACTIVE"",""DISABLED""]"	"[""jGkipP9G3u"",""hJ92fhcEUD""]"
a01Dn00000HHn9PIAT	2	2024-08-21T22:27:43.000Z	2024-01-03T22:59:36.000Z	"[""Park at Parma-IDV ONLY"",""The Park at Parma New - 15649""]"	"[""ACTIVE"",""ACTIVE""]"	"[""BzzVFiGoLP"",""2135b93795""]"
a01Dn00000HHrkwIAD	2	2024-08-21T14:39:46.000Z	2022-01-14T16:20:11.000Z	"[""Sweetwater Creek"",""Sweetwater Creek - 18089""]"	"[""DISABLED"",""ACTIVE""]"	"[""GZzYokZ2g8"",""2d180d41c7""]"
a01Dn00000HHlykIAD	2	2024-08-20T20:50:22.000Z	2022-05-19T21:24:02.000Z	"[""The Moxley"",""The Point at Fairfax""]"	"[""DISABLED"",""ACTIVE""]"	"[""UvtepNQMI0"",""Bwfwg9zwYe""]"
a01Dn00000HJWZdIAP	2	2024-08-19T18:49:12.000Z	2024-06-25T22:52:04.000Z	"[""Evolve At Champions- IDV ONLY"",""Evolve Champions - 100288""]"	"[""ACTIVE"",""ACTIVE""]"	"[""o5ZXI6rYlC"",""2728ac6580""]"
a01Dn00000HHn9KIAT	2	2024-08-19T18:15:16.000Z	2024-01-03T22:57:50.000Z	"[""Park at Palermo-IDV ONLY"",""The Park at Palermo - 15649""]"	"[""ACTIVE"",""ACTIVE""]"	"[""TlGlc8cdaK"",""4f05ab6c81""]"
a01Dn00000HHn9YIAT	2	2024-08-19T14:33:49.000Z	2024-01-03T23:03:56.000Z	"[""Park at Potenza-IDV ONLY"",""The Park at Potenza New - 15649""]"	"[""ACTIVE"",""ACTIVE""]"	"[""izrnPLdJCN"",""ce15bc40db""]"
a01Dn00000HHn2LIAT	2	2024-08-19T14:06:11.000Z	2024-01-24T23:58:17.000Z	"[""The Park at Aviano - 15649"",""Park at Aviano-IDV ONLY""]"	"[""DISABLED"",""DISABLED""]"	"[""82d5525b69"",""0cFzu4tKNk""]"
a01Dn00000HHGIxIAP	2	2024-08-19T00:36:04.000Z	2023-11-07T17:34:12.000Z	"[""Addison Gateway"",""The Addison Gateway - 18721""]"	"[""DISABLED"",""DISABLED""]"	"[""bUGDnJbBrs"",""f096463277""]"
a01Dn00000HHn5fIAD	2	2024-08-18T00:00:46.000Z	2024-01-25T16:33:24.000Z	"[""Park at Marsala-IDV ONLY"",""The Park at Marsala - 15649""]"	"[""DISABLED"",""DISABLED""]"	"[""q3IJTpYudP"",""b6b4aa948a""]"
a01Dn00000HHn5rIAD	2	2024-08-17T22:28:48.000Z	2024-02-01T19:24:35.000Z	"[""The Park at Monza - 15649"",""Park at Monza-IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""d3a5624b2f"",""Kc9qIJRWQc""]"
a01Dn00000HJ0a8IAD	2	2024-08-17T20:46:25.000Z	2023-11-07T17:41:35.000Z	"[""Addison Farms - 18721"",""Addison Farms""]"	"[""DISABLED"",""DISABLED""]"	"[""df7a51240d"",""HB5woAqxmx""]"
a01Dn00000HHgGYIA1	3	2024-08-17T20:39:42.000Z	2023-04-25T02:32:30.000Z	"[""City Park View South - 18089"",""CityPark View South"",""City Park View - 18089""]"	"[""DISABLED"",""DISABLED"",""DISABLED""]"	"[""e002d44598"",""Zy5wCPy88f"",""c8a5f5f99e""]"
a01Dn00000HHGJ6IAP	2	2024-08-17T19:29:43.000Z	2023-11-07T17:39:34.000Z	"[""Addison Longwood"",""The Addison Longwood - 18721""]"	"[""DISABLED"",""DISABLED""]"	"[""4Zzzz1YSmX"",""c1c458f16b""]"
